Market Segment,Country/Region,Sales,Profit
Education,Japan,26799.8,3890.26
Healthcare,Japan,39768.3,15983.99
Education,Brazil,4978.53,1476.88
Manufacturing,USA,44597.21,10958.9
Finance,Brazil,29337.03,13208.74
Manufacturing,Japan,47580.6,4795.06
Technology,Australia,8258.92,2406.62
Finance,China,49684.68,17932.28
Education,India,32569.37,3309.83
Education,Australia,28807.22,11264.9
Healthcare,Germany,26248.7,4367.88
Manufacturing,China,2159.06,946.07
Manufacturing,Germany,47042.32,19090.02
Education,China,32555.73,5075.69
Education,UK,5489.7,1809.42
Manufacturing,Japan,2026.66,816.61
Manufacturing,Japan,3488.4,389.74
Finance,China,30860.39,9812.67
Manufacturing,India,31086.76,3738.06
Technology,Australia,25483.7,8863.76
Finance,India,16031.53,7259.91
Education,Germany,27055.39,6977.92
Healthcare,India,26298.79,7216.23
Finance,China,1951.36,957.94
Manufacturing,France,14840.99,4191.24
Finance,India,3606.08,772.49
Finance,Germany,45107.58,22487.91
Finance,Australia,36535.93,13601.76
Healthcare,India,49809.64,16569.59
Healthcare,Brazil,15806.39,5750.39
Finance,Brazil,44045.81,18335.34
Finance,China,30549.66,3512.29
Technology,Canada,23203.14,4175.52
Manufacturing,Australia,11906.08,1364.75
Technology,India,37181.22,8188.93
Finance,Germany,45302.9,18282.06
Education,Canada,12530.11,3275.48
Finance,Australia,9594.13,3632.25
Technology,Canada,35114.87,7805.03
Manufacturing,Japan,48871.68,24092.46
Finance,UK,37747.8,5149.28
Technology,Brazil,14944.46,4932.64
Healthcare,China,21577.82,7346.76
Manufacturing,Japan,19831.56,7773.62
Healthcare,Brazil,42752.66,4469.24
Education,China,38797.17,7941.48
Technology,India,29859.8,8284.53
Education,India,14473.0,4495.93
Finance,France,46961.44,5943.94
Education,Australia,33012.45,14076.97
Healthcare,France,48553.36,7464.56
Education,USA,29425.73,9714.35
Healthcare,India,41238.45,9533.44
Manufacturing,Australia,40842.16,12242.85
Education,UK,17529.11,2076.97
Technology,China,48237.02,21148.61
Healthcare,UK,2075.13,439.4
Technology,Germany,38666.83,8348.5
Technology,Brazil,48312.3,13151.25
Finance,Australia,17606.5,3651.39
Education,Japan,32757.42,10895.25
Education,Brazil,28548.94,12722.6
Finance,Canada,38313.86,10600.33
Education,France,43442.72,6306.46
Finance,Germany,30549.18,13768.09
Technology,France,40979.32,12663.24
Technology,Brazil,16301.99,7888.05
Finance,Japan,12200.77,5471.39
Education,France,22102.72,9879.53
Education,Canada,34209.09,5086.41
Technology,UK,10175.1,3152.99
Finance,Brazil,34337.26,15069.5
Technology,UK,20310.59,8434.31
Manufacturing,USA,39983.19,12365.84
Healthcare,Brazil,2804.96,1395.61
Education,Canada,33731.15,15768.87
Finance,India,32841.29,8859.27
Manufacturing,France,47105.84,9161.91
Manufacturing,Canada,35955.01,9052.41
Manufacturing,Japan,40018.79,8525.56
Education,UK,45324.96,16299.14
Technology,Brazil,34077.54,13044.4
Finance,Germany,15217.53,2364.54
Manufacturing,China,43618.92,9381.37
Healthcare,Germany,37631.33,17823.13
Technology,Brazil,21797.44,7731.94
Education,Japan,35815.93,13573.41
Finance,India,43516.75,5174.53
Healthcare,Australia,48806.95,12968.48
Education,Brazil,47665.22,22871.4
Technology,India,16941.06,7037.37
Education,USA,21662.99,8940.05
Healthcare,China,6367.29,2921.59
Finance,Germany,13129.67,2389.48
Healthcare,USA,44238.64,21870.76
Manufacturing,USA,18681.65,5177.1
Education,Japan,31407.08,13734.59
Education,USA,33632.32,7461.1
Manufacturing,Brazil,39309.63,14158.62
Finance,Germany,9957.2,1245.14
Healthcare,UK,15935.84,7703.69
Manufacturing,China,22968.48,3371.95
Manufacturing,Germany,18877.21,7098.67
Finance,UK,49162.36,5037.92
Education,Canada,41912.1,12805.88
Healthcare,Canada,24504.65,5614.24
Education,UK,44084.16,8505.7
Healthcare,Brazil,18034.99,6953.75
Education,Canada,39505.59,10954.71
Healthcare,Brazil,11960.1,2715.27
Finance,Australia,38843.78,10855.5
Education,USA,23366.22,5282.15
Education,Brazil,6267.47,1685.51
Healthcare,Canada,14389.86,2386.25
Finance,UK,20711.46,9732.33
Manufacturing,Japan,37715.35,10119.31
Technology,Australia,4576.15,1310.72
Education,Australia,33317.8,13003.64
Technology,Canada,36084.67,5400.15
Education,UK,33042.15,5884.99
Technology,Japan,38272.81,6127.95
Healthcare,France,9730.26,2839.03
Education,France,29768.06,9968.08
Healthcare,USA,47116.1,18180.04
Healthcare,Japan,30928.43,14764.94
Manufacturing,UK,30955.48,4161.8
Finance,Japan,37085.54,13689.21
Education,China,17327.01,6965.1
Manufacturing,Japan,35323.32,12921.42
Education,India,45895.46,20285.96
Healthcare,USA,1533.88,472.57
Manufacturing,Australia,43635.54,18642.81
Finance,Brazil,11712.3,1497.41
Education,Canada,23340.24,8278.47
Manufacturing,China,42765.04,20370.97
Education,Australia,41371.69,11666.27
Healthcare,Brazil,44704.45,6646.74
Technology,USA,47080.42,11556.83
Finance,China,22910.69,10083.98
Technology,UK,33161.83,5003.22
Finance,Japan,20133.44,6259.67
Manufacturing,Brazil,18185.12,8054.0
Healthcare,UK,22148.18,9180.46
Education,India,37410.73,11408.08
Education,China,25570.6,8942.7
Education,Germany,40888.92,8664.29
Education,UK,37515.71,17753.5
Manufacturing,UK,2003.44,225.22
Technology,India,31881.67,7849.59
Technology,Australia,22391.99,5781.28
Manufacturing,Brazil,23374.82,9589.07
Education,Germany,41100.28,11885.04
Manufacturing,Japan,27832.79,12333.26
Finance,Australia,44395.47,9486.22
Education,France,35927.47,6143.72
Education,Germany,28089.16,5586.2
Manufacturing,Germany,37972.36,6427.84
Healthcare,India,2879.1,680.75
Finance,China,2327.1,459.0
Technology,India,5084.12,1762.72
Healthcare,Japan,22440.7,2363.79
Healthcare,China,12537.06,3784.05
Finance,China,49228.8,12658.77
Finance,Germany,27572.22,6420.73
Technology,France,33458.37,4353.37
Technology,Canada,14662.19,5732.72
Technology,India,16768.05,4105.69
Technology,Japan,17437.63,8300.2
Manufacturing,India,35238.05,16916.59
Technology,China,24211.6,7976.97
Finance,India,26366.5,6345.47
Manufacturing,Brazil,30008.15,7797.04
Education,Australia,38671.77,8316.38
Technology,UK,5428.12,2027.35
Finance,UK,39066.82,12257.8
Finance,Germany,28598.52,7690.68
Technology,Brazil,33785.68,10452.52
Finance,Germany,17050.04,2533.76
Technology,France,21059.96,7689.69
Technology,China,12327.13,3771.56
Healthcare,France,48985.7,16948.51
Manufacturing,India,25353.15,5350.39
Manufacturing,Japan,49807.77,19784.42
Education,China,24999.51,7286.52
Finance,USA,11767.81,1641.37
Technology,Canada,25865.17,9512.51
Technology,UK,2940.18,426.77
Healthcare,Brazil,45333.72,5610.63
Finance,China,41108.96,16353.39
Education,USA,36565.21,10549.05
Technology,Germany,30881.51,3401.56
Finance,France,29411.88,8974.45
Manufacturing,Japan,49839.68,22831.08
Manufacturing,USA,14621.87,2016.94
Education,China,39204.53,9360.83
Technology,France,29488.83,12742.65
Healthcare,Australia,48818.15,9845.16
Education,France,41562.36,5960.75
Manufacturing,China,49927.73,13850.1
Education,China,29827.92,13298.98
Healthcare,UK,11022.65,2534.79
Technology,Canada,25680.66,11160.44
Finance,UK,35844.45,5213.05
Manufacturing,India,38943.66,10237.45
Finance,India,1024.99,302.76
Finance,Japan,25746.33,6642.74
Finance,USA,12526.49,5698.89
Finance,UK,43870.68,9872.51
Healthcare,France,8492.37,3784.82
Finance,Australia,33656.36,14586.38
Technology,Germany,14037.05,5779.28
Technology,China,18470.57,3731.11
Healthcare,USA,47087.4,11571.46
Healthcare,Germany,12781.96,4153.34
Manufacturing,France,5655.14,902.39
Healthcare,Germany,4394.96,1205.71
Healthcare,Australia,25726.14,2645.56
Manufacturing,Germany,32443.86,6082.32
Healthcare,Canada,17037.39,7637.4
Education,France,34822.73,3628.41
Technology,Brazil,3990.65,994.02
Healthcare,Canada,43009.4,20280.58
Healthcare,USA,41011.79,17060.56
Manufacturing,UK,49289.32,7863.74
Technology,Canada,46888.74,10445.7
Technology,Brazil,18453.66,7226.58
Education,France,20564.49,6583.96
Education,Canada,37552.28,15722.59
Healthcare,UK,7570.06,1260.54
Healthcare,France,16386.72,4054.05
Technology,Germany,6808.51,2741.81
Manufacturing,UK,23289.44,6172.98
Education,France,28048.21,10261.5
Technology,Australia,11346.86,2022.91
Finance,Germany,2304.95,831.54
Education,Australia,36248.44,6132.74
Manufacturing,USA,1980.25,801.56
Education,India,48696.73,15429.77
Education,Australia,11858.76,3227.27
Manufacturing,India,33531.1,4298.95
Finance,Brazil,22302.83,8163.38
Technology,India,3924.02,691.03
Finance,Brazil,24137.0,3591.58
Technology,Germany,26321.27,4277.55
Healthcare,Germany,42879.48,7459.36
Education,Australia,36885.1,13790.21
Manufacturing,China,4885.82,1440.48
Finance,India,11248.97,3227.21
Manufacturing,USA,16282.5,4643.05
Finance,France,6703.98,1774.49
Technology,UK,23388.05,7159.88
Healthcare,France,49231.15,8083.51
Manufacturing,UK,26216.03,5594.51
Finance,USA,37352.23,5233.3
Finance,Japan,34463.95,14980.16
Technology,Japan,42645.66,21321.49
Manufacturing,France,11570.45,4413.75
Education,UK,37937.49,4518.5
Finance,Brazil,44186.41,12760.33
Technology,Germany,9403.98,965.2
Healthcare,Brazil,17993.31,3786.24
Technology,Germany,48534.99,6413.56
Healthcare,France,39258.6,10525.21
Education,UK,14846.95,4047.42
Education,France,28633.15,4883.18
Manufacturing,China,20811.98,8986.24
Education,Australia,25008.29,10174.93
Finance,China,18403.14,7928.31
Education,Japan,14687.22,4677.86
Finance,Brazil,34063.39,3518.5
Finance,China,39148.55,18380.51
Education,USA,43823.9,20494.15
Manufacturing,Brazil,8611.17,2733.85
Technology,Germany,41319.92,19070.56
Finance,Canada,13485.24,2787.5
Education,UK,21939.48,6732.55
Technology,Australia,45170.74,16970.21
Manufacturing,India,23270.68,7008.51
Manufacturing,Japan,10656.11,4686.11
Technology,China,8833.56,2798.3
Healthcare,Japan,24176.2,4035.38
Healthcare,Japan,38370.95,16561.43
Finance,Brazil,49863.05,19087.96
Healthcare,China,39583.02,12074.95
Finance,France,43973.59,13151.87
Manufacturing,Germany,37643.79,14168.13
Education,Japan,44876.32,16407.96
Technology,Canada,4738.38,969.3
Technology,France,46566.65,18620.51
Technology,Japan,20423.9,9025.66
Manufacturing,Canada,46159.1,8975.95
Education,Australia,4710.91,1318.57
Technology,Germany,36046.9,7996.7
Finance,India,37048.75,6341.03
Manufacturing,France,49848.63,6822.16
Finance,Brazil,38673.91,16692.44
Finance,Brazil,19746.11,3761.84
Education,India,28305.18,9935.13
Healthcare,UK,18961.0,5210.56
Healthcare,Australia,10604.91,3201.47
Education,Brazil,13176.61,4137.96
Healthcare,Australia,11878.52,4125.79
Education,Germany,27891.95,11676.33
Finance,Germany,45401.87,7750.55
Technology,France,45723.6,10309.7
Finance,USA,3683.43,535.85
Healthcare,Australia,4915.07,1860.35
Technology,China,13010.83,2930.61
Finance,China,13497.91,5639.34
Healthcare,Australia,5649.57,2208.31
Healthcare,Brazil,20034.7,2348.98
Healthcare,Brazil,29798.54,4194.61
Education,Canada,29329.95,10000.2
Finance,France,27628.05,10517.99
Education,UK,17594.92,4368.57
Finance,Canada,35616.33,6403.36
Technology,Australia,41497.71,6779.53
Manufacturing,Germany,17967.44,3525.44
Manufacturing,France,5191.23,864.11
Finance,Australia,15520.18,3546.34
Healthcare,Japan,7731.06,2290.06
Manufacturing,India,23900.58,8871.35
Finance,Germany,8640.82,3859.91
Technology,Germany,23679.39,9230.98
Healthcare,Canada,11829.14,4268.41
Education,USA,37197.82,15436.22
Manufacturing,China,2350.84,1085.36
Finance,Canada,28182.57,5409.52
Manufacturing,Japan,9304.93,3247.4
Finance,USA,1048.6,120.68
Technology,USA,43590.8,21650.02
Technology,Australia,33904.86,15024.73
Finance,USA,5848.2,1448.16
Finance,France,33539.55,11608.53
Education,Brazil,30970.72,9852.18
Manufacturing,Canada,24194.48,10589.08
Technology,Japan,21543.65,6276.99
Technology,Canada,44466.42,6784.95
Finance,USA,13012.25,3800.86
Technology,UK,20517.19,3023.04
Technology,Germany,17126.66,7245.34
Education,Canada,38788.85,6459.17
Technology,Germany,45906.8,11369.98
Technology,Brazil,42639.3,6071.58
Education,France,40087.49,10079.32
Manufacturing,UK,49352.71,23952.57
Education,Brazil,35160.08,16590.27
Finance,Japan,37801.64,12296.54
Finance,Germany,49157.32,17467.03
Technology,USA,1342.55,323.34
Healthcare,Brazil,32068.37,5906.52
Technology,France,37209.61,7859.84
Healthcare,Brazil,45973.53,6054.78
Education,Canada,44308.37,12321.72
Education,India,42256.07,5667.86
Finance,UK,47343.77,11786.81
Healthcare,USA,27331.58,12037.45
Finance,France,1339.08,343.27
Finance,Germany,1541.67,422.73
Education,Canada,27687.31,8604.75
Finance,USA,22328.34,5040.53
Manufacturing,China,23111.01,3070.81
Technology,China,20619.83,8343.32
Technology,Canada,45968.56,9030.4
Manufacturing,USA,18599.35,2940.74
Healthcare,China,42955.12,5797.21
Education,UK,45240.37,16834.26
Healthcare,Brazil,25475.59,2722.57
Finance,Canada,22899.96,7725.71
Education,USA,38290.01,9165.24
Finance,Japan,35690.6,10804.83
Finance,Canada,17098.22,7915.66
Finance,Australia,6024.86,604.27
Finance,Brazil,13977.77,4949.23
Finance,Germany,7420.4,3394.75
Healthcare,Germany,15441.88,3053.79
Technology,France,13829.26,2026.75
Education,USA,32247.86,8249.23
Finance,USA,47770.31,22952.18
Healthcare,Canada,34601.44,11537.5
Technology,Japan,46405.82,22219.62
Education,USA,39422.48,8204.84
Education,Brazil,36666.0,14245.34
Education,France,21289.04,4472.5
Technology,USA,16914.93,5182.57
Technology,India,42467.59,19609.5
Healthcare,Canada,45364.27,6136.86
Manufacturing,France,23142.24,5054.46
Manufacturing,Brazil,1444.09,349.25
Manufacturing,Brazil,39834.02,4914.88
Technology,Canada,14968.37,2915.86
Technology,Australia,1484.51,185.85
Manufacturing,Canada,40444.44,8806.63
Finance,Brazil,26353.3,2928.76
Manufacturing,Germany,34575.33,3991.97
Education,China,45819.8,8887.72
Education,India,27517.52,6921.05
Education,Australia,25656.51,6653.41
Finance,India,15242.44,3663.51
Education,Brazil,15954.5,4873.2
Manufacturing,India,40030.56,18626.61
Finance,UK,23002.43,6513.71
Healthcare,UK,9012.78,1261.6
Technology,Japan,5631.91,2098.95
Technology,UK,24173.09,11656.35
Finance,China,23782.8,4238.34
Manufacturing,France,33019.46,5859.26
Healthcare,USA,24082.31,4829.42
Finance,Germany,8030.31,961.44
Education,India,25882.34,10933.46
Education,Canada,45432.68,11467.48
Education,China,8812.63,3611.76
Finance,UK,34797.98,12195.3
Manufacturing,Canada,30099.1,4360.81
Education,USA,37680.7,11994.19
Education,Japan,8379.41,3238.56
Healthcare,Brazil,47138.66,5629.8
Education,India,31427.35,8435.38
Education,Canada,42506.49,18024.37
Education,India,13083.73,6450.43
Healthcare,Japan,37231.23,14120.19
Manufacturing,Germany,39270.5,8792.9
Education,India,20474.33,4346.93
Finance,China,19813.72,6630.25
Healthcare,Brazil,33232.02,15729.41
Finance,Germany,5576.98,1065.99
Healthcare,Germany,37045.58,7122.87
Technology,UK,3101.45,946.02
Education,Japan,10338.92,3414.75
Finance,India,33543.04,15924.26
Technology,Japan,5817.86,1333.64
Healthcare,UK,48620.26,13179.63
Technology,India,43551.41,10572.39
Finance,UK,31688.81,12468.48
Healthcare,Canada,41133.82,9967.57
Technology,France,44491.42,12196.47
Education,Germany,13714.31,3371.86
Manufacturing,Japan,42621.17,4738.04
Education,UK,10544.9,3340.59
Technology,UK,21253.77,5476.84
Manufacturing,Japan,28354.72,4303.64
Finance,Brazil,35980.66,12242.84
Healthcare,UK,2476.92,930.68
Healthcare,India,15234.96,4642.39
Education,Canada,30817.44,6145.35
Finance,UK,18511.07,5803.92
Manufacturing,Germany,38976.23,8227.13
Education,India,32930.96,5270.8
Technology,France,12485.67,1729.84
Finance,UK,8150.52,1365.99
Finance,India,31823.3,15155.95
Education,India,23072.9,4982.19
Healthcare,India,9278.9,3307.6
Finance,Australia,16992.34,6890.41
Manufacturing,USA,15849.29,5169.82
Technology,Japan,6298.47,1906.99
Healthcare,France,27798.54,6658.47
Finance,China,38418.78,6992.79
Healthcare,Japan,29197.88,13416.38
Finance,Brazil,41488.28,14092.01
Manufacturing,Canada,7250.86,1140.68
Manufacturing,Japan,22344.98,8892.41
Technology,Germany,30861.34,4263.13
Finance,Canada,34124.08,10505.34
Education,France,35093.53,4371.73
Healthcare,Japan,36719.31,10665.6
Education,Australia,32920.06,10414.89
Manufacturing,UK,5617.18,1691.37
Manufacturing,India,35069.98,9667.19
Manufacturing,UK,36514.35,7214.08
Manufacturing,UK,49680.52,6787.51
Manufacturing,Australia,34974.76,12260.95
Healthcare,UK,34654.69,5606.78
Manufacturing,Australia,26225.85,6616.33
Manufacturing,USA,43528.22,17165.98
Finance,China,49844.9,17077.61
Healthcare,China,39173.2,17595.07
Healthcare,UK,31012.52,11547.71
Finance,India,4868.79,2316.96
Education,USA,36610.22,6811.18
Education,India,35719.52,4161.56
Finance,Brazil,39002.84,5136.77
Education,Germany,7103.21,1288.6
Manufacturing,China,33032.89,4002.65
Finance,UK,15490.47,3190.3
Technology,France,38253.29,16876.73
Manufacturing,China,12778.32,2619.36
Technology,India,34514.96,14718.07
Technology,India,15454.65,3521.76
Manufacturing,Canada,1440.72,396.3
Education,Brazil,32034.54,14128.53
Finance,Japan,6550.19,1945.73
Manufacturing,France,33305.28,4968.1
Healthcare,Japan,46354.86,11307.59
Finance,USA,48493.05,20635.29
Finance,China,12560.23,1611.93
Finance,USA,40653.41,16075.0
Healthcare,UK,18324.11,7236.58
Healthcare,UK,45122.4,12533.56
Healthcare,China,39586.99,4279.7
Finance,China,4622.16,913.96
Technology,Brazil,20949.71,4393.4
Healthcare,Japan,17528.57,7099.69
Technology,India,39473.87,12437.22
Manufacturing,France,21104.0,4942.89
Education,France,34544.83,11966.18
Manufacturing,Germany,30519.33,4332.85
Manufacturing,UK,48806.3,24317.58
Manufacturing,Brazil,46951.46,6131.85
Healthcare,China,21957.28,9426.65
Education,Australia,36455.33,10085.49
Finance,India,41643.54,18949.94
Healthcare,China,45045.4,8087.27
Healthcare,USA,4338.58,1389.73
Healthcare,Japan,15801.86,5336.01
Finance,Australia,16691.27,4773.5
Education,France,22287.85,4729.32
Technology,China,9293.97,3941.59
Technology,Australia,25314.09,4624.81
Technology,Germany,33497.5,6852.51
Healthcare,Brazil,25370.83,6723.9
Healthcare,Brazil,33623.86,14531.72
Healthcare,China,4255.64,439.32
Healthcare,Germany,43923.38,20102.87
Technology,Japan,47014.39,14939.44
Healthcare,France,31277.46,4312.16
Education,UK,44188.16,8353.96
Technology,China,7440.85,956.86
Manufacturing,France,40075.0,11207.18
Technology,Brazil,6838.26,735.3
Manufacturing,Brazil,20992.5,7775.04
Technology,Brazil,16867.11,2486.33
Manufacturing,India,29694.0,5397.86
Healthcare,Japan,15774.21,1669.63
Manufacturing,Canada,32228.37,6244.61
Finance,France,19001.98,2185.6
Finance,Japan,43178.73,5973.92
Healthcare,Japan,32060.31,15544.92
Manufacturing,France,11549.62,1570.69
Finance,Germany,17470.34,7239.78
Education,UK,42523.62,15217.61
Finance,Australia,19937.51,4327.72
Manufacturing,Canada,27254.15,12106.65
Education,Germany,32798.15,9509.71
Technology,USA,18042.67,3933.53
Manufacturing,Germany,15404.95,6455.79
Technology,USA,24287.49,9188.9
Technology,Germany,11529.17,1521.8
Finance,Germany,14926.32,3460.33
Healthcare,China,4041.85,1479.15
