Market Segment,Country/Region,Sales,Profit
Education,Japan,13899.12,3657.89
Finance,Brazil,1032.02,308.47
Technology,Brazil,43662.78,5072.55
Healthcare,Japan,39837.15,18210.25
Technology,UK,31739.12,15848.02
Technology,Germany,37763.02,6517.7
Manufacturing,UK,8450.38,1251.95
Technology,Germany,23457.86,3692.99
Technology,UK,18209.75,6635.83
Manufacturing,Australia,5595.05,2039.82
Manufacturing,Australia,24820.39,10900.36
Manufacturing,USA,46116.24,18480.19
Education,Japan,2962.9,829.24
Manufacturing,China,15281.58,5274.32
Education,Canada,11169.51,4192.07
Healthcare,Germany,12669.19,3865.3
Education,Australia,45513.29,13210.71
Healthcare,Brazil,23935.38,8569.8
Manufacturing,India,23848.67,7702.88
Manufacturing,France,38268.21,13683.83
Healthcare,India,8570.12,2957.91
Finance,India,24876.0,9643.89
Education,Japan,22069.28,7881.41
Technology,USA,30248.62,9313.46
Manufacturing,Canada,49978.33,18627.86
Education,France,38703.0,10828.82
Education,France,20495.42,4030.8
Manufacturing,Canada,41550.1,4178.58
Healthcare,Brazil,9364.71,3034.03
Manufacturing,Canada,2492.72,838.21
Education,Japan,11017.97,5385.8
Finance,UK,17680.17,4324.42
Healthcare,France,26018.46,6703.74
Manufacturing,Japan,31141.33,5627.86
Technology,France,45619.68,5849.07
Manufacturing,Brazil,25982.85,10630.15
Education,Australia,25562.51,5109.24
Education,China,3461.91,1189.38
Technology,Germany,2710.67,1016.8
Healthcare,Australia,28006.84,8079.82
Education,France,22470.75,10123.99
Healthcare,USA,42119.84,11689.01
Healthcare,Japan,8873.3,1898.56
Manufacturing,Canada,2223.61,1019.32
Healthcare,France,23002.9,10227.68
Education,UK,12636.45,2092.8
Education,India,3431.1,378.74
Finance,Germany,36505.32,4964.51
Healthcare,Japan,6468.06,1388.17
Finance,USA,30807.66,15061.98
Manufacturing,Brazil,14771.44,4777.18
Finance,USA,9501.31,2368.72
Healthcare,Canada,19607.82,8931.1
Education,USA,40270.84,11326.36
Manufacturing,India,20212.59,4569.97
Healthcare,France,37787.71,18005.38
Manufacturing,Canada,7148.83,3144.11
Technology,China,38865.8,17002.52
Healthcare,India,12609.73,3844.88
Technology,Brazil,34192.26,14216.3
Finance,UK,28723.3,4932.98
Healthcare,Germany,46528.09,15321.2
Technology,USA,19978.8,9860.31
Education,India,4242.09,917.92
Finance,Japan,1938.62,809.84
Healthcare,UK,41516.07,12296.7
Healthcare,China,26712.05,3096.52
Education,UK,38986.96,15797.82
Education,France,12486.85,2090.64
Technology,UK,17909.1,6314.56
Technology,China,2475.09,332.32
Technology,Japan,48113.12,23034.01
Manufacturing,Australia,33725.53,7307.97
Finance,Australia,46727.05,8905.52
Healthcare,Brazil,14009.32,2124.58
Finance,Australia,30961.72,14812.11
Education,Canada,34246.5,13176.73
Finance,China,16559.94,6568.74
Finance,USA,42557.35,12757.07
Technology,India,47410.91,13744.0
Education,France,44357.9,6387.91
Finance,India,37214.28,12055.06
Healthcare,India,14595.77,2901.15
Technology,France,14799.19,7264.3
Finance,France,48204.66,20180.03
Education,UK,1503.94,398.84
Healthcare,China,36086.45,5793.19
Education,Japan,35606.06,14745.63
Education,USA,31511.79,4689.63
Education,Japan,49515.33,8701.5
Manufacturing,Germany,16282.09,3005.81
Healthcare,Brazil,17658.62,5699.43
Education,Germany,4868.03,2019.37
Manufacturing,Brazil,22697.11,5123.33
Technology,UK,13791.38,1846.22
Manufacturing,Australia,17825.95,5094.93
Technology,India,41894.02,16725.94
Manufacturing,Brazil,46838.74,8836.86
Education,Brazil,10100.92,1898.67
Manufacturing,China,19252.94,9220.05
Manufacturing,Australia,46502.9,22398.65
Education,USA,4028.61,1998.94
Technology,India,5525.67,2337.71
Education,China,8976.76,1573.39
Healthcare,France,30165.43,5574.35
Manufacturing,Japan,8373.14,1976.82
Healthcare,Australia,48435.74,11007.17
Education,Canada,22889.01,11046.49
Education,France,25574.38,10629.47
Finance,India,13086.27,5098.46
Healthcare,France,24077.05,4198.68
Finance,Australia,33433.77,15506.92
Healthcare,France,37807.68,16300.71
Finance,France,37939.54,6277.35
Finance,Australia,29316.66,13147.59
Healthcare,Brazil,45313.63,9465.97
Education,Canada,41052.98,5433.28
Technology,China,38095.36,13818.29
Education,Germany,3724.67,1346.55
Technology,France,1337.02,184.47
Healthcare,USA,11409.92,2596.22
Manufacturing,Germany,33512.66,16660.01
Education,Canada,21148.68,7854.0
Finance,Australia,20717.91,8122.04
Education,China,44344.76,8211.18
Healthcare,Japan,44882.58,5902.63
Manufacturing,USA,45549.59,9600.06
Manufacturing,India,16380.03,3268.79
Education,Brazil,34861.73,6756.82
Education,USA,14310.03,2534.33
Education,UK,10339.88,3411.15
Healthcare,China,10046.99,2323.28
Technology,Canada,17763.27,7605.13
Technology,Japan,22067.92,3830.53
Finance,India,41716.51,11924.7
Healthcare,India,6874.66,725.02
Manufacturing,Australia,37011.37,10832.23
Finance,Australia,27041.29,3308.1
Manufacturing,India,15109.32,7420.03
Manufacturing,Japan,25148.16,10467.59
Education,Japan,15697.16,4647.06
Manufacturing,Germany,30208.02,4067.05
Manufacturing,Canada,22258.35,7500.58
Healthcare,UK,9055.87,3654.09
Education,Brazil,6712.57,1183.34
Education,France,27788.09,9094.58
Finance,UK,45218.24,19248.7
Education,Japan,17853.93,7271.89
Technology,Japan,36917.01,15549.32
Healthcare,France,33274.41,15031.03
Finance,France,46646.19,22160.34
Technology,India,41228.07,10810.35
Manufacturing,UK,28763.66,9420.32
Technology,UK,33194.49,13817.67
Finance,Brazil,45020.94,17056.45
Education,France,20576.42,10251.34
Healthcare,China,17012.94,1794.37
Finance,UK,1529.74,370.28
Technology,Brazil,41501.0,8815.28
Technology,India,40248.05,8247.89
Finance,India,6118.27,1156.43
Finance,Australia,29266.01,11227.89
Finance,Australia,23735.1,3178.22
Education,Germany,6816.75,2703.82
Finance,Brazil,49047.84,18509.2
Manufacturing,India,11520.1,2307.73
Healthcare,Germany,4294.47,863.76
Healthcare,Australia,30147.52,10598.19
Manufacturing,USA,37204.47,15062.91
Technology,UK,2589.73,1166.92
Technology,France,33277.16,14670.43
Technology,India,27082.3,13160.73
Technology,Japan,6059.99,2015.27
Education,Australia,9453.67,4381.42
Manufacturing,UK,28830.74,12207.09
Healthcare,Brazil,15521.52,7106.79
Manufacturing,Japan,46977.47,4916.22
Healthcare,Germany,41118.27,19998.33
Technology,Japan,49194.79,14237.57
Education,France,13723.87,5754.05
Finance,UK,48516.46,7320.24
Finance,Japan,22130.46,5717.99
Technology,Brazil,18028.42,3760.44
Technology,Germany,3467.13,751.2
Manufacturing,USA,3585.5,535.32
Education,Canada,34908.55,14742.07
Education,India,23438.52,2430.5
Manufacturing,France,12099.56,2722.43
Education,China,31084.55,5277.04
Education,Canada,13390.05,4493.91
Finance,Australia,29303.96,5910.64
Education,India,18601.23,3787.2
Technology,Australia,41354.06,12213.31
Finance,Brazil,41214.11,14881.41
Technology,China,24390.17,3622.47
Technology,Australia,18190.14,3096.04
Manufacturing,USA,18765.43,3731.88
Education,Canada,40480.01,19814.94
Education,Brazil,17080.79,4421.55
Education,Australia,11243.91,3818.39
Education,China,5149.73,1012.52
Finance,Germany,23867.96,7069.3
Healthcare,UK,24624.47,3192.51
Technology,USA,42204.53,4806.96
Healthcare,Australia,11840.7,3404.12
Healthcare,Germany,19668.57,5103.28
Healthcare,France,40611.88,6284.78
Finance,France,41357.56,15510.76
Healthcare,China,19845.94,9866.64
Finance,UK,23497.08,6068.33
Manufacturing,Brazil,15861.01,5548.55
Manufacturing,China,46695.19,22656.06
Manufacturing,Canada,6813.54,2947.63
Finance,India,46753.72,13344.49
Finance,Canada,34509.46,13631.09
Technology,China,27047.04,4090.97
Healthcare,UK,2600.29,792.68
Education,Australia,24304.21,5143.36
Education,Japan,20979.66,3450.43
Healthcare,France,8899.72,2407.48
Education,UK,33164.07,5054.4
Education,UK,48586.39,18443.11
Education,China,28547.25,8064.48
Finance,France,36022.91,11255.64
Finance,UK,4354.07,690.34
Finance,France,21465.68,3346.69
Healthcare,France,6701.57,2234.08
Manufacturing,India,31027.0,15327.46
Education,UK,46985.63,6507.52
Technology,Brazil,33427.11,7163.18
Finance,UK,4763.35,2132.95
Technology,India,18378.64,2369.17
Education,Germany,27982.51,12602.04
Manufacturing,China,20757.18,6428.8
Technology,USA,41848.56,11019.01
Education,UK,40918.88,9160.6
Education,Canada,30979.72,6779.81
Finance,India,19299.44,4290.67
Manufacturing,Japan,13511.48,6133.15
Education,UK,6187.84,2410.28
Manufacturing,Germany,18389.99,6765.48
Finance,USA,21245.45,8912.46
Technology,Australia,34115.32,6920.15
Healthcare,Australia,33249.83,11544.91
Healthcare,Australia,4435.3,1259.74
Healthcare,Australia,20367.71,8411.39
Manufacturing,India,9907.16,2216.26
Healthcare,UK,8683.82,3102.48
Technology,Brazil,41537.81,18811.85
Education,China,3053.85,796.63
Manufacturing,USA,21539.96,2728.01
Technology,USA,9241.98,2831.93
Manufacturing,China,44087.18,10509.9
Manufacturing,China,28294.99,10437.74
Manufacturing,Brazil,12337.65,5927.17
Finance,Canada,25618.94,7538.2
Education,China,36842.83,10554.59
Healthcare,Canada,47947.78,17349.13
Finance,Australia,11801.85,1668.77
Education,Australia,44422.91,8946.88
Healthcare,Canada,46780.9,21874.36
Finance,UK,45904.61,16891.84
Finance,Brazil,32135.3,3386.34
Technology,Brazil,31861.21,5793.97
Finance,Australia,20757.32,7745.28
Manufacturing,USA,37867.5,15365.1
Finance,China,27033.41,11785.05
Manufacturing,Australia,34194.47,7415.78
Education,Australia,21994.44,10390.42
Education,Germany,36843.33,11833.29
Manufacturing,Australia,41399.1,15674.35
Technology,Australia,8175.38,2768.96
Technology,USA,41813.56,6234.23
Education,Canada,27474.53,13331.9
Finance,Japan,42388.63,6322.27
Education,Australia,22133.78,4469.98
Education,Canada,19572.98,8327.35
Manufacturing,Canada,45837.98,15925.89
Technology,France,13307.29,5792.13
Manufacturing,Germany,42366.4,12976.6
Education,India,24717.01,6198.96
Healthcare,India,26190.68,12276.57
Finance,Japan,16114.95,1845.18
Education,France,29079.07,12866.09
Manufacturing,China,16935.35,3257.13
Healthcare,Brazil,2924.2,1285.17
Healthcare,Canada,14327.93,2230.55
Education,Japan,1312.57,435.89
Technology,China,48939.38,22279.32
Healthcare,USA,48321.61,13985.04
Finance,Japan,20362.61,8117.08
Manufacturing,India,36690.17,15478.43
Manufacturing,China,17944.5,7080.86
Manufacturing,Canada,33883.56,15929.74
Education,Canada,40466.07,11279.26
Manufacturing,France,47391.06,8020.94
Manufacturing,UK,20610.4,2455.2
Finance,UK,39381.6,7820.55
Technology,Canada,14030.49,2206.7
Education,China,49526.28,16005.88
Education,India,2262.71,393.66
Manufacturing,Canada,30572.91,3533.42
Finance,France,33315.79,3811.19
Healthcare,Germany,34714.23,15018.34
Manufacturing,France,6898.99,2322.06
Manufacturing,UK,46987.96,11429.07
Education,Japan,9877.98,4521.06
Education,Canada,31514.92,4036.39
Manufacturing,Australia,11911.13,5861.81
Education,Japan,16053.6,5562.84
Finance,Brazil,27776.47,4816.04
Healthcare,India,21442.48,7968.62
Healthcare,USA,8851.05,3587.8
Healthcare,Brazil,9375.88,2547.78
Manufacturing,Australia,21489.09,9555.19
Manufacturing,Canada,38106.87,6108.26
Manufacturing,USA,45000.27,9519.13
Finance,Japan,5122.26,703.78
Healthcare,USA,20262.09,3735.34
Education,Japan,5912.03,1155.75
Education,Canada,1813.03,846.78
Technology,China,33424.22,4386.72
Technology,China,30520.02,8269.89
Education,France,8987.94,2812.86
Healthcare,Canada,12456.83,5723.63
Manufacturing,China,2161.68,1078.85
Education,USA,41912.41,16821.77
Education,Canada,48759.84,23810.23
Technology,Canada,7637.52,3168.35
Healthcare,USA,12342.29,5989.48
Education,Brazil,43552.07,16676.45
Manufacturing,Japan,46396.73,6119.98
Manufacturing,Germany,21561.74,5622.61
Finance,Japan,3480.5,1248.24
Manufacturing,China,2930.2,704.09
Education,Germany,29123.54,6097.12
Education,France,20251.86,6702.55
Manufacturing,Australia,2403.97,1138.04
Technology,USA,29579.37,3371.83
Healthcare,Japan,1553.82,633.48
Education,Japan,39581.23,15400.7
Manufacturing,Brazil,16015.21,7776.69
Manufacturing,Canada,2972.64,1403.93
Education,UK,29829.26,12077.66
Finance,UK,20486.54,6313.2
Healthcare,China,48716.22,8852.08
Education,UK,27665.73,8800.31
Manufacturing,Australia,14486.72,5883.65
Finance,France,35762.5,16388.8
Education,Australia,14303.11,5948.45
Healthcare,Canada,45307.92,8069.65
Finance,India,19361.38,6580.44
Manufacturing,UK,27943.56,6507.2
Technology,France,3478.08,360.62
Healthcare,Brazil,21879.94,3940.32
Finance,Canada,41785.81,6070.99
Education,Germany,40476.79,17691.91
Education,India,11991.61,2439.12
Finance,France,12077.87,2583.21
Education,Brazil,41047.96,19866.17
Finance,Australia,46589.52,11723.54
Healthcare,Australia,5672.69,589.02
Education,Australia,23052.87,4922.68
Healthcare,Australia,17535.26,2590.31
Manufacturing,Brazil,43663.73,6161.98
Manufacturing,Australia,5092.72,667.12
Manufacturing,Brazil,11345.17,3826.77
Manufacturing,USA,37870.95,6655.41
Education,Japan,3513.4,859.02
Finance,Australia,25134.23,11179.89
Education,Japan,22663.24,6113.08
Education,India,17385.66,8106.52
Healthcare,China,20334.04,6083.44
Finance,China,26967.09,6998.89
Technology,Canada,8907.0,3564.19
Technology,France,29027.8,3752.42
Finance,USA,40466.18,5494.96
Technology,China,38247.89,13799.43
Finance,France,8541.1,2517.71
Healthcare,Brazil,8313.22,3459.68
Healthcare,Japan,14140.54,6596.68
Education,Japan,18692.66,4773.11
Technology,Brazil,21014.32,7114.69
Finance,India,34305.16,10301.11
Healthcare,Japan,3777.34,1860.89
Education,Japan,2698.96,1167.12
Technology,Japan,20203.62,9388.52
Technology,France,35161.02,7093.24
Technology,UK,10478.33,4285.75
Healthcare,Germany,32433.72,6687.49
Healthcare,Brazil,13731.58,2519.7
Technology,Canada,44418.22,21218.87
Healthcare,China,44888.81,4835.5
Technology,USA,15567.07,7568.02
Manufacturing,Australia,12269.69,1959.53
Healthcare,China,21153.89,9049.11
Finance,Canada,12786.05,2689.79
Healthcare,UK,33946.81,8156.77
Technology,USA,41477.17,7743.92
Finance,UK,33981.51,11356.81
Education,France,41393.17,9902.83
Finance,USA,20452.62,7423.42
Finance,USA,8659.53,920.15
Healthcare,China,37159.6,4672.82
Finance,Germany,18663.25,2610.33
Finance,Australia,33892.27,9069.49
Technology,Brazil,14261.55,6074.26
Healthcare,Brazil,4980.25,2267.37
Technology,Australia,49636.51,9824.27
Healthcare,Brazil,8653.87,2853.6
Education,USA,49432.63,20136.18
Finance,France,48886.72,10536.64
Healthcare,USA,39897.09,10517.0
Finance,USA,33311.73,10312.97
Finance,Brazil,29312.55,4512.66
Manufacturing,UK,43438.98,4795.36
Technology,USA,15182.54,2446.25
Healthcare,Germany,23916.38,8388.47
Education,China,31350.11,4058.19
Manufacturing,Canada,21148.33,3719.54
Technology,France,21946.84,5160.61
Education,Canada,17183.95,2253.64
Education,Brazil,28647.36,5061.41
Finance,Brazil,42678.15,19824.34
Technology,China,10874.89,1171.44
Manufacturing,China,46787.22,16907.63
Healthcare,Canada,34765.3,8822.17
Healthcare,Australia,41340.39,15257.06
Manufacturing,India,28253.34,9478.34
Finance,USA,39196.32,7423.76
Finance,India,1793.82,787.28
Education,UK,41100.64,12197.69
Technology,France,2966.8,1272.8
Education,Australia,44605.76,11704.77
Healthcare,Canada,49606.17,24499.21
Manufacturing,Germany,15409.31,6290.01
Technology,Australia,11305.61,5498.82
Manufacturing,Canada,38502.8,11771.49
Technology,France,13398.29,3878.49
Healthcare,Germany,43412.56,17459.73
Healthcare,UK,6039.29,2730.46
Technology,China,7171.8,3483.05
Finance,Brazil,48978.43,11256.26
Technology,UK,34018.11,14269.98
Healthcare,India,42497.47,7830.51
Manufacturing,Canada,16892.14,5375.58
Education,Japan,34147.7,5871.33
Manufacturing,India,30117.85,7196.93
Healthcare,Brazil,30554.36,14438.26
Manufacturing,France,34444.09,5457.19
Finance,France,29192.6,10303.83
Finance,China,22024.06,7426.11
Technology,France,14520.21,2153.28
Manufacturing,UK,38660.49,8907.05
Manufacturing,Canada,12087.35,3930.72
Healthcare,Canada,34925.36,6107.45
Technology,Australia,12433.31,5225.09
Technology,UK,31641.18,15468.19
Manufacturing,Australia,37606.84,6991.25
Education,Australia,11716.98,2047.72
Manufacturing,Canada,3937.22,1110.19
Manufacturing,Japan,7417.71,2960.45
Manufacturing,Japan,30693.85,6526.75
Finance,India,42622.87,4601.22
Technology,USA,3204.84,1014.3
Finance,China,36973.41,17844.86
Education,China,17724.61,4546.55
Healthcare,Brazil,24447.89,6553.35
Education,France,46514.12,22678.46
Technology,China,17266.6,6524.07
Healthcare,Japan,23801.51,9227.1
Education,France,1670.44,543.03
Technology,Australia,4998.34,2448.4
Education,India,13670.99,5134.09
Healthcare,Germany,2364.76,1083.09
Healthcare,India,31937.39,12128.27
Education,UK,21893.52,8627.06
Finance,France,27859.11,6022.15
Education,Germany,9557.71,2116.0
Education,Australia,15500.67,6404.78
Education,China,33527.4,7331.86
Finance,China,48299.83,15702.66
Manufacturing,Japan,3470.42,693.19
Healthcare,Germany,44628.83,19047.29
Technology,Brazil,29267.18,4220.34
Healthcare,Canada,28632.06,12362.71
Healthcare,Germany,25513.65,8702.5
Manufacturing,USA,4400.31,769.01
Healthcare,China,5403.97,1712.05
Healthcare,Canada,30444.69,6484.7
Finance,Australia,17706.97,4061.75
Finance,India,45946.14,11055.16
Finance,Brazil,20922.94,2622.22
Finance,Canada,8020.79,3965.36
Finance,Japan,36021.22,4056.49
Technology,USA,15374.32,5611.61
Manufacturing,India,26748.05,6646.65
Education,UK,35193.81,12613.61
Finance,Brazil,45112.94,10939.86
Manufacturing,Germany,39817.37,14712.53
Education,Canada,34141.69,13373.1
Healthcare,China,34302.03,12905.14
Healthcare,China,47350.31,6893.48
Manufacturing,Australia,15495.38,5621.06
Technology,UK,1054.49,223.55
Technology,China,14325.77,1597.62
Manufacturing,Japan,11676.68,3105.21
Technology,Brazil,33429.89,9140.31
Technology,Germany,32051.87,9194.71
Healthcare,France,30079.61,11488.29
Technology,Brazil,1795.93,401.46
Technology,Australia,36710.12,8300.61
Manufacturing,India,16852.99,2093.49
Technology,Australia,33587.74,12586.28
Finance,Japan,28272.34,9248.74
Finance,Germany,17793.82,4266.42
Manufacturing,Brazil,7594.24,2901.57
Finance,Brazil,5626.53,1772.04
Healthcare,Japan,41744.4,12009.78
Manufacturing,Canada,46001.48,14008.82
Technology,China,32839.61,11642.93
Finance,Brazil,6068.27,2208.86
Healthcare,Brazil,20699.33,4462.43
Manufacturing,Germany,36718.02,5738.93
Manufacturing,Canada,39211.22,6377.85
Technology,UK,6792.71,2416.55
Education,Australia,1001.51,449.83
Finance,China,35894.72,9468.97
Healthcare,Germany,18473.21,3099.95
Manufacturing,France,13469.59,5423.41
Finance,Australia,1631.98,706.64
Healthcare,Canada,27474.67,12424.95
Healthcare,Australia,42706.39,14636.87
Manufacturing,Canada,47923.95,21292.2
Finance,China,28721.5,3049.25
Healthcare,Canada,26208.61,3745.06
Manufacturing,USA,5167.76,708.14
Finance,France,27894.77,10740.65
Finance,Japan,19618.97,2507.95
Manufacturing,Australia,30749.63,9180.17
Finance,Australia,20047.59,5795.41
Education,France,12774.66,2865.12
